t,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,y
0.27038914,0.057840705,0.08858249,0.16943897,0.10132308,0.21026596,0.06965246,0.020037625,0.16912581,0.2159115,0.043395832,0.1382251,0.1568778,0.048318766,0.16798416,0.18406114,0.19912493,0.12911437,0.09650166,0.19466889,0.13302335,0.09494571,0.098746926,0.10249498,0.18261588,0.022306748,0.14750266,0.1012423,0.11861232,0.20287205,0.12691236,0.122349955,0.123474725,0.22115101,0.029364038,0.13393562,0.070964895,0.19564159,0.20949781,0.1823485,0.097132236,0.18217625,0.013883801,0.043773383,0.13915075,0.1090302,0.027396133,0.21896331,0.19815399,0.12734516,0.16998875,0.50720775
0.8105924,0.044424977,0.19725394,0.18487409,0.19704087,0.19250423,0.19423893,0.044827707,0.12846026,0.11139483,0.0036908218,0.08776874,0.17750086,0.24996719,0.008925188,0.16374065,0.06584683,0.029043686,0.12891999,0.025177712,0.0012775233,0.18926865,0.2260136,0.24240755,0.21920912,0.018314037,0.13413295,0.24249879,0.14744896,0.050105974,0.09093425,0.22678949,0.11243065,0.10490446,0.124214664,0.067618296,0.12775405,0.12837552,0.07628853,0.1266237,0.08765632,0.10641641,0.12703303,0.0036046884,0.11856401,0.22966443,0.18837136,0.17902412,0.06849499,0.0044013374,0.045386028,0.5485185
0.35477316,0.09835757,0.047412883,0.049966235,0.10653086,0.072531186,0.04131516,0.23027976,0.016482828,0.1550469,0.023485243,0.10842015,0.09737263,0.086169474,0.081617355,0.13700362,0.20199691,0.15776438,0.07303615,0.16736703,0.110753536,0.25102454,0.12074677,0.11345297,0.18521987,0.1962956,0.24574442,0.071668416,0.15773183,0.21778691,0.08338119,0.1758749,0.032054313,0.14682062,0.23975332,0.015947057,0.016733756,0.073849455,0.14328848,0.22754686,0.19559288,0.09409111,0.22625205,0.23843439,0.0021045953,0.05686329,0.20996247,0.11472796,0.072975606,0.050966453,0.055044852,0.49854892
0.3942243,0.20754823,0.22368045,0.23528334,0.098170266,0.05758044,0.19457012,0.0021572,0.0021695804,0.13468608,0.14129497,0.05398996,0.19779666,0.15210567,0.095854394,0.23547383,0.1429066,0.05098286,0.21522848,0.11616148,0.103076145,0.12212433,0.14982742,0.22946575,0.1549341,0.06779702,0.06821048,0.2466552,0.13744462,0.095244035,0.13465327,0.14941059,0.118902974,0.13770074,0.15338637,0.15271883,0.04893084,0.081761196,0.0009858821,0.045515884,0.09950281,0.03236038,0.2099343,0.15865114,0.095926575,0.092630506,0.2460596,0.06284979,0.1507647,0.092132345,0.04493488,0.5275645
0.487527,0.08318178,0.0730106,0.18383533,0.25834367,0.1253494,0.2540752,0.11752285,0.0039476645,0.17387353,0.20942985,0.17874072,0.14596829,0.014923645,0.1428141,0.029618943,0.15075599,0.07820039,0.19629543,0.25147393,0.08070576,0.045308623,0.11160002,0.020765206,0.16489416,0.2088484,0.14112625,0.18880676,0.051052105,0.08307265,0.16572009,0.09830329,0.26201072,0.1783331,0.04864423,0.09106825,0.06235262,0.04441661,0.1350553,0.07804835,0.00896768,0.25558648,0.008836655,0.036695674,0.20102154,0.062160652,0.16308627,0.07008283,0.13008742,0.13033557,0.037114408,0.5170231
0.6559327,0.12327908,0.008598922,0.24683526,0.1585285,0.09920234,0.14663781,0.007318817,0.0059448895,0.0713634,0.17848934,0.14801826,0.1184857,0.22523595,0.0016510283,0.24200457,0.13794616,0.057218846,0.046171192,0.005362803,0.18168436,0.1331629,0.1568952,0.037806623,0.13549803,0.1650671,0.032093756,0.017328808,0.23918384,0.0038879768,0.23288782,0.24740648,0.21392126,0.03393052,0.09536646,0.095848374,0.18685484,0.104436345,0.14162007,0.09747275,0.1960408,0.102515645,0.16319607,0.010878847,0.1363609,0.24205823,0.12821858,0.11283221,0.19771054,0.049369294,0.005222665,0.5354334
0.752996,0.17874798,0.09191725,0.046049856,0.03535106,0.08530043,0.12927355,0.117448494,0.0067859925,0.00474377,0.19559027,0.028028624,0.09461018,0.10613345,0.24085009,0.049914405,0.014157289,0.2023782,0.10027686,0.20723861,0.10461655,0.10758682,0.12816332,0.007904132,0.00024205714,0.12275789,0.0069876625,0.14625499,0.22335035,0.12499864,0.17011589,0.1640267,0.014646015,0.18149844,0.07170596,0.06330329,0.24886364,0.1515274,0.24668077,0.12314414,0.22117005,0.24720521,0.21208727,0.0031820203,0.22737241,0.053474333,0.23842786,0.17238528,0.008273674,0.035265133,0.083212465,0.5533111
0.25605035,0.18376887,0.04449142,0.071546994,0.01649519,0.045618985,0.19255342,0.27197233,0.2197869,0.05487855,0.08133567,0.038371406,0.12776531,0.14197913,0.07580766,0.10911046,0.13931225,0.12063885,0.08478585,0.050834246,0.11643165,0.104946926,0.04915802,0.24093644,0.09260367,0.14168313,0.20005769,0.017200653,0.14426264,0.12238278,0.0072673853,0.10625746,0.14319512,0.09883139,0.25805235,0.16424836,0.0,0.09747544,0.12700918,0.113178186,0.061515022,0.22745395,0.20658782,0.2093016,0.2405124,0.007501126,0.27360365,0.17990837,0.05772464,0.021004679,0.118866324,0.5197043
0.50009155,0.027149377,9.4338364e-05,0.1779723,0.16038021,0.19494842,0.14718606,0.10716514,0.2116518,0.037207905,0.048721053,0.17083281,0.20163785,0.0630071,0.22596182,0.07964064,0.10170283,0.03323709,0.13049689,0.12830295,0.18482262,0.20028211,0.24156183,0.014835881,0.0020192217,0.19327034,0.17577137,0.012771418,0.065259784,0.11354541,0.25118902,0.2056181,0.029034777,0.16631651,0.21051481,0.048210505,0.029857725,0.17444322,0.09809154,0.02276378,0.14079192,0.24835172,0.16600418,0.14858255,0.09674352,0.025875993,0.23311666,0.005600327,0.088101335,0.047459163,0.0077659492,0.52312905
0.50568926,0.18341245,0.013161946,0.15001166,0.054546013,0.036761552,0.22034548,0.044621576,0.24432696,0.0040157996,0.19888988,0.2098003,0.07900876,0.02307546,0.024379509,0.14493552,0.17945492,0.1863185,0.24155332,0.026485309,0.031214114,0.035938635,0.14947908,0.18269625,0.17811492,0.14989258,0.11418928,0.03446181,0.016532978,0.21841624,0.09743559,0.1515456,0.22829288,0.08323572,0.16248111,0.055071678,0.16625358,0.21645401,0.14151531,0.01377507,0.1333352,0.21612047,0.101215936,0.03269344,0.025000487,0.062071096,0.069776736,0.1824798,0.23792005,0.10852664,0.119671375,0.5512663
0.39270493,0.14207609,0.039899737,0.05495576,0.01395444,0.25239304,0.14220288,0.051349066,0.07187187,0.0069633247,0.0275593,0.06977539,0.0595844,0.21998258,0.005086516,0.12492772,0.11481279,0.15089336,0.06394716,0.19044532,0.21770209,0.091286525,0.21689758,0.10754394,0.08735462,0.09876078,0.12436683,0.024591392,0.18320411,0.25266004,0.15257551,0.05541787,0.057441797,0.13238584,0.12038766,0.20896137,0.20053878,0.02955044,0.17786871,0.14425947,0.20205429,0.1520841,0.21482027,0.18639094,0.17016429,0.054121688,0.05432895,0.14516672,0.08849407,0.24848239,0.13901156,0.51318854
0.34535086,0.17229211,0.13412993,0.02181548,0.11826078,0.19459553,0.15675847,0.086826496,0.02814013,0.090356976,0.14066118,0.11444867,0.049498037,0.22663327,0.21148726,0.20362501,0.04105905,0.109677486,0.08458185,0.2135716,0.13648804,0.21361339,0.10905219,0.18299103,0.14245705,0.061385,0.12430068,0.06558493,0.18759272,0.028059494,0.038469788,0.06970364,0.19736798,0.19265433,0.06682897,0.069982424,0.1405339,0.14293772,0.0022230807,0.07380043,0.20244314,0.21217346,0.15704624,0.06843693,0.08353093,0.21100841,0.12261315,0.19026814,0.16046514,0.18829636,0.1159031,0.500062
0.53644437,0.21226469,0.05276728,0.13748136,0.13714522,0.09575266,0.12214379,0.020922331,0.14931875,0.017759519,0.11004723,0.19577065,0.1278229,0.031097993,0.20654637,0.17675981,0.15366146,0.17273878,0.09465349,0.16035819,0.17480451,0.14564927,0.16711201,0.0021165486,0.21033393,0.17006633,0.16136973,0.2098949,0.20150845,0.08559967,0.14385898,0.03799282,0.1646822,0.21828553,0.14237428,0.12757353,0.12675618,0.1175285,0.06929585,0.055057954,0.20877814,0.08276483,0.061455373,0.16314167,0.006786067,0.10348719,0.14428711,0.01785127,0.12107021,0.20068666,0.1668053,0.519973
0.3129922,0.18472765,0.024926908,0.16008775,0.16865768,0.10061717,0.14267024,0.2429685,0.19328585,0.23736937,0.18369386,0.044324428,0.09758548,0.25169486,0.08979153,0.2134835,0.063781835,0.05258249,0.12565821,0.20339055,0.097487,0.04319436,0.013585645,0.17540872,0.17673142,0.14358969,0.19412436,0.10166377,0.042393096,0.2137551,0.15946272,0.0006202857,0.036731277,0.017121576,0.07407633,0.099806175,0.14106494,0.027158203,0.11079767,0.25216085,0.13877618,0.15408908,0.05255515,0.09970324,0.13465782,0.0923839,0.05187539,0.19438992,0.03254789,0.17447814,0.13675474,0.5052787
0.15243043,0.007396713,0.1283427,0.19635072,0.06880695,0.012218565,0.051216297,0.094009586,0.08191735,0.24090043,0.1628065,0.24420002,0.106794976,0.003840711,0.0014523204,0.13777328,0.07300989,0.028792074,0.04263705,0.09117746,0.0777869,0.17694537,0.045252997,0.12733954,0.16749002,0.20686121,0.2309779,0.06990057,0.18998611,0.048057858,0.21943727,0.0066721705,0.2219313,0.24425615,0.22720641,0.18986201,0.0014904116,0.13903199,0.14672053,0.16867912,0.08051263,0.11603175,0.08940853,0.010179617,0.087516196,0.15472135,0.23590226,0.086025715,0.11592055,0.23860307,0.027104449,0.50034815
0.37001845,0.1823865,0.2559385,0.22738947,0.10101576,0.12307077,0.1528984,0.09383103,0.028096708,0.08394765,0.19571714,0.15071675,0.087671876,0.20047517,0.051251736,0.10070759,0.10437432,0.121656604,0.23719737,0.0055926256,0.034598056,0.14619659,0.2317922,0.00074480375,0.07050902,0.2571048,0.10614242,0.1786971,0.16586171,0.049809564,0.11051249,0.16109204,0.089060545,0.06453363,0.032691427,0.10128533,0.021092068,0.07962426,0.061210375,0.18372804,0.03497269,0.12402811,0.06326223,0.18986511,0.14138213,0.093859814,0.029733347,0.15710215,0.23880455,0.24871416,0.15542142,0.52079195
0.7807787,0.15453905,0.20137958,0.13968971,0.17437203,0.2083172,0.055678837,0.17182435,0.17247063,0.0619712,0.14216131,0.21210226,0.16817199,0.06642635,0.025511174,0.014230351,0.10807549,0.08740093,0.17570686,0.17401311,0.13811752,0.055334963,0.052906252,0.05254769,0.012501636,0.19319649,0.18153253,0.014799622,0.15525068,0.16372952,0.23076133,0.19446006,0.047980987,0.0034546643,0.07864639,0.0675449,0.20759177,0.0077380477,0.09856388,0.056814864,0.17189361,0.14916308,0.23693736,0.116486095,0.21345119,0.114239074,0.0017345253,0.13945082,0.22364697,0.18017069,0.0727161,0.52176243
0.72920316,0.012655119,0.20451969,0.16720174,0.040609557,0.17738149,0.035590608,0.09165922,0.026914237,0.058437757,0.09701185,0.14903083,0.10574713,0.20926973,0.21806042,0.064607345,0.15517056,0.18329303,0.108329974,0.18108259,0.17021649,0.17140788,0.21489061,0.1108246,0.21570754,0.20260407,0.17437835,0.016915092,0.0057047443,0.1909896,0.15761693,0.17283066,0.08149387,0.14865956,0.08727977,0.07857679,0.13018306,0.013705699,0.22870895,0.14862978,0.07290075,0.1624478,0.15192606,0.06008365,0.13996503,0.01921866,0.06725914,0.15030986,0.13367358,0.15355448,0.18792446,0.5115726
0.13177122,0.09481145,0.014456736,0.11780418,0.008328045,0.01812679,0.14753027,0.16438273,0.09888219,0.19484384,0.05037419,0.1484479,0.18804502,0.18066397,0.08583796,0.0946862,0.1000039,0.13855822,0.21661122,0.12181347,0.26427868,0.10586607,0.041766375,0.251019,0.044874415,0.027015606,0.12966846,0.103811696,0.2549006,0.13279007,0.0067068264,0.06875723,0.022262825,0.06149142,0.18587586,0.113336995,0.21106479,0.023694139,0.02874218,0.19336264,0.24461512,0.24404453,0.032284725,0.022593485,0.19654083,0.19787318,0.19437015,0.09617099,0.022933867,0.12748332,0.13812326,0.51053274
0.23644748,0.17765781,0.15264179,0.08090986,0.18943584,0.16548018,0.17937742,0.015120929,0.009549031,0.120266125,0.122560404,0.06375458,0.06677464,0.13197632,0.18532594,0.046014555,0.095597595,0.07356696,0.14793007,0.22269088,0.21547693,0.13598154,0.20819823,0.11511448,0.18854195,0.08578275,0.0036536683,0.23249048,0.13684602,0.15189618,0.08761615,0.07780203,0.19101988,0.22577123,0.0714347,0.10605642,0.21413556,0.07848511,0.11962734,0.101558566,0.17161377,0.17455645,0.1545839,0.032951098,0.18323553,0.22091947,0.16494718,0.0687318,0.0097371545,0.07910844,0.06979824,0.5102504
0.82906425,0.11875235,0.0036119416,0.0733662,0.0026555203,0.030348,0.2253729,0.06855518,0.01173772,0.054700706,0.059032146,0.06322121,0.12893113,0.17931736,0.080380805,0.0382259,0.08783737,0.016095122,0.14218248,0.19121996,0.1435007,0.13380642,0.24791941,0.23809229,0.19997098,0.079985596,0.10239446,0.17779794,0.2370638,0.03888037,0.14048892,0.08932252,0.0143171465,0.22226001,0.1613227,0.04786704,0.23495603,0.24263087,0.2389684,0.17977108,0.09052787,0.12492645,0.11603056,0.01135159,0.17215566,0.20780323,0.028290877,0.020954384,0.1476489,0.124493524,0.17687815,0.5318704
0.9793078,0.23014688,0.20988005,0.21523353,0.02909535,0.19452156,0.113100104,0.18810812,0.10172103,0.10976356,0.14935651,0.015534015,0.14112613,0.027612664,0.07928287,0.023971396,0.12004656,0.175849,0.118283466,0.04850399,0.107005425,0.005133891,0.07478654,0.035515696,0.163679,0.0037535296,0.13664338,0.0039626863,0.12580715,0.10707564,0.022831583,0.050215803,0.17706506,0.047340907,0.15797389,0.23895402,0.27828062,0.2266472,0.26830584,0.2067858,0.081895106,0.105710015,0.21707729,0.06638129,0.057416048,0.072466545,0.054232094,0.17897606,0.25703853,0.0066996883,0.056791537,0.57991606
0.5465833,0.08860922,0.23016962,0.058168717,0.206944,0.015742637,0.076025486,0.031101203,0.0017085023,0.081672795,0.14126451,0.21658917,0.18035868,0.08482857,0.078796044,0.04024256,0.105230406,0.0321743,0.083789825,0.16077264,0.2331409,0.098536275,0.1060393,0.05396614,0.1924106,0.031085173,0.24475563,0.24299268,0.2385851,0.052054964,0.12740886,0.22610985,0.15705684,0.13609055,0.010974339,0.23617047,0.23754895,0.14200109,0.049041774,0.1386802,0.1001159,0.00010403917,0.16282973,0.16773048,0.0016688298,0.14088868,0.09691078,0.08360245,0.1725483,0.054355454,0.16370055,0.5110251
0.86143845,0.11857994,0.17660977,0.20903637,0.2324015,0.21096861,0.117149785,0.14932811,0.060412534,0.20010845,0.13802883,0.060324162,0.02822218,0.16375116,0.23711728,0.20016664,0.028465396,0.13313115,0.022882653,0.06481394,0.006928449,0.09394778,0.10639347,0.046962924,0.10390688,0.09849291,0.14232454,0.031094382,0.03698166,0.041191798,0.18134674,0.042543367,0.07800686,0.078999266,0.22629157,0.06503193,0.010449603,0.16760288,0.21471773,0.2123735,0.0917195,0.18345599,0.03854643,0.24053204,0.22878745,0.10434119,0.102653734,0.15125383,0.1722592,0.20760177,0.05556487,0.521131
0.6204214,0.19063014,0.18890943,0.1774229,0.040524047,0.11444656,0.01746825,0.12794003,0.21139595,0.07880431,0.18871064,0.05135313,0.144463,0.13661993,0.050761312,0.21367964,0.046147976,0.10962597,0.15270934,0.09195618,0.01740392,0.18132396,0.1419895,0.22456895,0.13346356,0.14790402,0.21747562,0.20889533,0.183085,0.088574745,0.15388207,0.014952629,0.18104477,0.2179659,0.07666829,0.07540992,0.14222832,0.04492046,0.17823572,0.044262543,0.13712174,0.07501374,0.052739076,0.0032661594,0.13680795,0.12850042,0.19498192,0.10469302,0.18027116,0.0059047807,0.22536571,0.5293657
0.2483378,0.13973787,0.13025954,0.15903476,0.13112138,0.07823776,0.14676778,0.05691695,0.16379364,0.2433451,0.029969532,0.0075368234,0.14789572,0.14427431,0.22841173,0.12851407,0.21606731,0.19292508,0.022096364,0.008825504,0.04520513,0.22708015,0.20563337,0.004039592,0.23665392,0.19802228,0.049731348,0.19505437,0.015431066,0.17122047,0.06741376,0.11707114,0.016326418,0.14195003,0.20780537,0.067826375,0.23419254,0.10746448,0.019118229,0.22991168,0.026316121,0.11765266,0.022796117,0.20380083,0.1657847,0.15881918,0.016447198,0.106360875,0.043010775,0.021370742,0.12966497,0.5133354
0.2557816,0.0051072943,0.14427136,0.010095344,0.13830665,0.11134285,0.005241551,0.16056032,0.18424998,0.07619249,0.097549506,0.1666153,0.19779113,0.19580935,0.15821292,0.20802604,0.04495589,0.098871194,0.15394881,0.048946626,0.1784193,0.18789287,0.10011906,0.17817609,0.14610387,0.17874481,0.14728259,0.17344272,0.037273582,0.17856063,0.22576962,0.19132797,0.009213413,0.09587833,0.21091734,0.0011316432,0.095201686,0.0844484,0.19682325,0.14368336,0.12298608,0.20700723,0.052806277,0.092940755,0.02560762,0.12570636,0.11354676,0.017429711,0.16427588,0.18033707,0.1956857,0.5083195
0.42694142,0.04862822,0.0032842774,0.18821362,0.2711897,0.051280465,0.08281199,0.10782704,0.07163615,0.037112977,0.11918085,0.041623473,0.0065631163,0.10288238,0.0897671,0.19792478,0.032968584,0.2156671,0.061379638,0.08815063,0.055545133,0.092160985,0.12773708,0.10408849,0.11491285,0.008126588,0.12411724,0.14643155,0.20524926,0.11006793,0.1745734,0.21958105,0.25074214,0.03892419,0.015538888,0.021475736,0.1419329,0.027974827,0.16439731,0.24900085,0.20011026,0.25601965,0.099658385,0.09682878,0.2521226,0.0638393,0.046900928,0.27301663,0.059967756,0.20049521,0.1349096,0.51928777
0.7430993,0.21222009,0.21197252,0.05225752,0.02542733,0.16030382,0.22219022,0.12383381,0.18194844,0.13221917,0.17686039,0.18340544,0.2250333,0.14812374,0.047595207,0.08855274,0.06578686,0.20976476,0.04825603,0.17157285,0.105492294,0.09609838,0.06234961,0.03841732,0.0051473775,0.00052190793,0.030035054,0.0917922,0.025828475,0.20299199,0.20888919,0.19571564,0.024071723,0.042812265,0.22425717,0.050917897,0.11926409,0.22305447,0.032602116,0.19920607,0.047107335,0.19825828,0.06985153,0.07763182,0.22274365,0.12622185,0.04676386,0.0022787533,0.16753927,0.17690548,0.19878924,0.5364229
0.39399907,0.18132155,0.15312716,0.1925079,0.11709788,0.23826726,0.07299375,0.15007076,0.23164053,0.09471536,0.1290234,0.06627534,0.021341605,0.0032310772,0.17784916,0.18356033,0.13373855,0.21010852,0.0011464221,0.051966306,0.15537708,0.13062643,0.119536184,0.17568396,0.22467233,0.105476566,0.06686152,0.07443631,0.12349251,0.1560561,0.22194625,0.13744107,0.01884832,0.13926,0.035420343,0.24011782,0.00018540712,0.111241125,0.07299348,0.07371198,0.17042652,0.01371378,0.13539508,0.17264575,0.15909784,0.11214143,0.13782117,0.0026427791,0.038049098,0.19693244,0.2282027,0.51997757
0.31435412,0.11670546,0.21463944,0.20615208,0.06835177,0.18502495,0.0855335,0.22474527,0.26388413,0.20253992,0.24132381,0.13874584,0.031563956,0.0098682875,0.031923227,0.18157052,0.16211905,0.15134773,0.03838696,0.14057559,0.23241562,0.11928089,0.067869164,0.13193819,0.038968857,0.09935551,0.21352066,0.008737777,0.02560918,0.046682995,0.0970145,0.16967681,0.095138185,0.03295728,0.27340335,0.028466519,0.071484834,0.12838253,0.09605356,0.067025244,0.016714765,0.16592745,0.005305969,0.07178862,0.06267032,0.090719,0.021342263,0.26734927,0.24372713,0.07543362,0.12606682,0.51394635
0.44515458,0.03221261,0.14440493,0.019394543,0.18243775,0.20228253,0.1255812,0.14757033,0.080744505,0.0,0.20249976,0.10198143,0.1326318,0.0039639296,0.022063728,0.18253943,0.1282175,0.04020819,0.14408615,0.13899995,0.03890482,0.075226724,0.0998399,0.17281492,0.0040675416,0.1441394,0.16065334,0.21629241,0.24911255,0.16878718,0.16551165,0.008528609,0.2185472,0.093810365,0.20271139,0.1265476,0.1087045,0.20664103,0.22332713,0.16402437,0.17669877,0.06242244,0.21007745,0.060037706,0.0771458,0.0018762249,0.16688079,0.085639656,0.018332021,0.24482915,0.10423372,0.5031801
0.70317984,0.18194415,0.19326939,0.14759943,0.06474744,8.616544e-05,0.06709446,0.015200613,0.13363402,0.13558477,0.08333075,0.058057692,0.1582258,0.21210812,0.22604631,0.19075249,0.072402045,0.095112726,0.20316623,0.19008133,0.1603962,0.015103383,0.09519727,0.16026331,0.03578204,0.18054257,0.20205708,0.03209603,0.13798562,0.11059213,0.050033055,0.14702408,0.17036386,0.21654466,0.2101421,0.10330885,0.0868286,0.111373596,0.043970294,0.014554526,0.2088793,0.050750736,0.08964138,0.13719903,0.11316625,0.09820933,0.15691966,0.198825,0.19154637,0.117753886,0.21950498,0.5503435
0.3437048,0.19231328,0.07764319,0.04252948,0.20979409,0.09024468,0.15792531,0.084745206,0.12471363,0.12783946,0.20752087,0.22241008,0.031850856,0.14719781,0.25093666,0.1126461,0.08927889,0.10419764,0.12425539,0.22755946,0.24397969,0.21548614,0.041206244,0.08456271,0.026585175,0.05525678,0.08072044,0.04159224,0.14983687,0.021095924,0.18261988,0.086671606,0.15077698,0.15143488,0.045125447,0.07417268,0.09896238,0.20527206,0.06764666,0.18422173,0.02467511,0.20615341,0.20500895,0.09111464,0.069220364,0.13566369,0.07545211,0.19000715,0.123511046,0.22399738,0.063237935,0.49819872
0.38361108,0.11161233,0.16615406,0.041877657,0.18674196,0.2080428,0.056844145,0.14530843,0.21749496,0.026941435,0.08414851,0.15522029,0.07880916,0.14091237,0.095452055,0.19336516,0.008670433,0.1980922,0.06359735,0.020977477,0.13683176,0.00031171786,0.064558804,0.16006176,0.112641566,0.07644845,0.13407329,0.20901656,0.17229643,0.19694963,0.12693404,0.10017249,0.1559316,0.12440092,0.12049786,0.12407414,0.19946364,0.1052097,0.21333486,0.096456,0.14916395,0.21996386,0.016922973,0.21363184,0.1111439,0.113312766,0.11994882,0.20451449,0.04505955,0.20384638,0.14091122,0.5285959
0.5318165,0.13064107,0.05665122,0.015257819,0.13983886,0.14118734,0.051684212,0.024942923,0.101770714,0.0645551,0.0631382,0.1270688,0.102478534,0.106488146,0.050337303,0.107165046,0.12498533,0.22120808,0.17627148,0.21600893,0.10664277,0.08841622,0.20228034,0.07686109,0.005722095,0.10387751,0.18476197,0.23164229,0.022654485,0.25057167,0.21909449,0.0535145,0.1468214,0.18971689,0.05917002,0.23482065,0.044304807,0.23246065,0.088904545,0.1666862,0.16617374,0.12173729,0.20295578,0.12194579,0.1969627,0.094224066,0.14524159,0.20843595,0.11061799,0.014934353,0.11856761,0.5145022
0.38760257,0.092222884,0.10767084,0.108034186,0.17440806,0.15051141,0.0882558,0.1922144,0.17885657,0.029340263,0.19329807,0.13473806,0.15716836,0.1396602,0.049923204,0.15084054,0.21591263,0.09496173,0.21110721,0.12944244,0.1578175,0.07646308,0.13336761,0.02059423,0.053733643,0.15593347,0.03253368,0.016574373,0.14773682,0.09917581,0.21457873,0.20865187,0.16718464,0.092651784,0.14871593,0.1701139,0.19839312,0.15718888,0.13212468,0.096108444,0.20466591,0.030439287,0.08059659,0.068357125,0.13590829,0.17350106,0.06533539,0.058493786,0.20931293,0.21300814,0.13827354,0.5168323
0.31074083,0.14725283,0.004825554,0.1424701,0.07481179,0.14897452,0.06915923,0.23522793,0.119750194,0.07173504,0.038573403,0.22720824,0.14694645,0.095972694,0.24001348,0.05682319,0.16858198,0.2520687,0.044517707,0.06544918,0.04447032,0.25173825,0.07729732,0.04712084,0.18804803,0.15498479,0.039596386,0.10782304,0.25223792,0.14613713,0.015944008,0.07825535,0.13653122,0.25030917,0.1010557,0.03938897,0.038042255,0.1052573,0.028927384,0.18379813,0.24273677,0.08578602,0.11316517,0.106559634,0.1494844,0.18527237,0.054467194,0.024164034,0.16657327,0.22695117,0.005381424,0.50072104
0.71247804,0.19011773,0.16202462,0.15315565,0.099098004,0.14774738,0.12521712,0.024202587,0.20321476,0.21576475,0.09578518,0.1877346,0.15274517,0.1776122,0.18726748,0.21927871,0.05405819,0.12602772,0.09452079,0.12391143,0.21273783,0.09728817,0.117747664,0.040450297,0.21488804,0.21445562,0.13725546,0.15384278,0.19855718,0.11883273,0.01457293,0.20931493,0.025113093,0.024714906,0.08197617,0.06299449,0.21096894,0.12527846,0.06602892,0.0025059222,0.06916199,0.07726965,0.06860594,0.17117825,0.052548073,0.044107385,0.18010943,0.12342676,0.21285951,0.16764875,0.05755923,0.5490085
0.34267983,0.18808204,0.05380627,0.1202439,0.0536247,0.09038344,0.20444609,0.21281365,0.19742343,0.10804643,0.13663934,0.042094667,0.2082211,0.032783777,0.11247971,0.1371163,0.18857834,0.117257096,0.009716395,0.046304516,0.14894769,0.16556221,0.114869334,0.06689589,0.018947767,0.05117967,0.19716106,0.13426644,0.15467764,0.23048504,0.15301906,0.0,0.11829256,0.09600932,0.0768226,0.23290223,0.19486177,0.153478,0.21113575,0.039720114,0.09279382,0.1089125,0.22470382,0.18481535,0.16825712,0.03518059,0.07435903,0.08804697,0.14972275,0.111089244,0.22194232,0.51843655
0.38671735,0.22424011,0.16701372,0.16480993,0.0926958,0.21546623,0.12235363,0.059444536,0.22490294,0.120297626,0.14015684,0.15133786,0.20314254,0.043817148,0.03411546,0.009685227,0.18273015,0.17804104,0.018210674,0.062708914,0.085926846,0.08446844,0.02501493,0.049624134,0.19127285,0.2224596,0.06371959,0.041725356,0.22954331,0.14605679,0.18822485,0.2098632,0.15965284,0.21792966,0.19343565,0.07531822,0.12346489,0.12247962,0.14497535,0.07636645,0.018441409,0.0046596127,0.11096985,0.19271152,0.049548022,0.093770005,0.08347648,0.22525719,0.17182787,0.115773246,0.04358221,0.52726007
0.4252176,0.2246744,0.20255946,0.17553927,0.108613506,0.1330268,0.16448204,0.12581185,0.029568888,0.09191281,0.072752245,0.16996405,0.031592093,0.12214297,0.17550762,0.12250613,0.026085827,0.18441708,0.1728321,0.026210578,0.006324716,0.01746399,0.14409563,0.14302693,0.12347649,0.017949894,0.22409593,0.066447355,0.045291007,0.16600396,0.08134778,0.16222359,0.11384394,0.22589052,0.22766376,0.21180849,0.027238185,0.027475772,0.19827625,0.22052698,0.018593596,0.17057264,0.096905,0.018010393,0.047000814,0.049553744,0.1795499,0.17772594,0.11262539,0.19829768,0.22524923,0.5399991
0.4086369,0.0067581953,0.1643605,0.18880525,0.10826812,0.05455312,0.17627738,0.23940663,0.12475522,0.19363987,0.07261843,0.23359196,0.18720299,0.101854324,0.032775063,0.07469708,0.11358248,0.08825789,0.007209996,0.16679257,0.13426314,0.047827322,0.2439528,0.035484735,0.043346968,0.08021526,0.039916452,0.014946821,0.11515626,0.14863567,0.10786692,0.22280365,0.13632126,0.036013134,0.09473836,0.011877249,0.015497403,0.0934864,0.013836096,0.16898859,0.20679173,0.18796313,0.24388947,0.13762192,0.1812869,0.18138772,0.17760056,0.17150931,0.17812954,0.021280695,0.22511652,0.5126902
0.17479733,0.1882087,0.221145,0.168083,0.15596102,0.027328698,0.03492445,0.22896881,0.18483587,0.1063097,0.032751594,0.005946253,0.010805044,0.030807376,0.102765396,0.012280084,0.18535925,0.106400676,0.017609932,0.16475278,0.18675397,0.093356,0.17223938,0.20570795,0.21493095,0.034844756,0.122585416,0.07156932,0.06375285,0.1528956,0.15618598,0.2012023,0.048955463,0.0968682,0.043805804,0.06001344,0.23280242,0.026169354,0.22923395,0.014470023,0.08694869,0.19232921,0.055294964,0.21629971,0.22714156,0.16678059,0.1345999,0.22226855,0.17505994,0.006627465,0.06938821,0.5112637
